,skill_id,preq
145545,255689,5356
145546,300699,3221
145547,333913,361863
145548,333894,228476
145549,333940,228428
145550,333945,228444
145551,333939,228556
145552,333808,228490
145553,9371,228457
145554,6679,273676
145555,7293,300685
145556,7743,372376
145557,11484,300686
145558,3055,300686
145559,4992,372376
145560,12288,350691
145561,10405,300685
145562,255309,300693
145563,255311,300689
145564,390167,375249
145565,390163,360697
145566,54633,159930
145567,351090,228463
145568,351084,228420
145569,149733,70190
145570,380159,246930
145571,207250,228424
145572,149711,345730
145573,380159,345418
145574,219886,345452
145575,149728,228490
145576,149688,228429
145577,207226,228454
145578,66828,345457
145579,255899,228505
145580,48982,228505
145581,49018,228499
145582,49060,228494
145583,390166,305621
145584,208877,323777
145585,390164,293150
145586,390165,160047
145587,395728,256011
145588,207247,256008
145589,400621,255933
145590,14173,255960
145591,14174,255998
145592,14172,255941
145593,242485,256001
145594,54768,256010
145595,2462,345423
145596,396942,345421
145597,438074,345718
145598,246505,228472
145599,231500,345443
145600,233781,345435
145601,236843,345426
145602,58387,345720
145603,237237,345689
145604,149663,306661
145605,231450,228493
145606,58265,345434
145607,176995,332929
145608,105808,294683
145609,31505,256007
145610,151450,255950
145611,159791,255947
145612,237237,255982
145613,253222,255962
145614,88257,255938
145615,253363,255926
145616,253661,260056
145617,77267,255977
145618,72406,255969
145619,65035,161813
145620,64296,256013
145621,58276,228538
145622,3524,234231
145623,156953,228451
145624,171248,270262
145625,161377,340565
145626,161383,270260
145627,208878,345467
145628,175900,345420
145629,105735,345733
145630,153664,228535
145631,153665,228577
145632,153660,228502
145633,153662,232261
145634,153661,49056
145635,55893,228507
145636,189847,228592
145637,149216,228525
145638,56805,345462
145639,158912,228561
145640,149663,271512
145641,281263,345702
145642,159235,228465
145643,226989,345688
145644,220372,361455
145645,253772,228523
145646,284747,345744
145647,269309,345764
145648,284733,345422
145649,284734,345405
145650,265852,345404
145651,265806,345734
145652,265817,228437
145653,309959,345474
145654,88257,345459
145655,229113,344743
145656,179580,360686
145657,59260,278446
145658,251363,345449
145659,5725,278480
145660,3544,372305
145661,3330,300687
145662,5910,300697
145663,5356,382667
145664,3221,307939
145665,3217,345757
145666,4426,376293
145667,5912,345435
145668,5898,345406
145669,3316,344752
145670,115237,228432
145671,164628,312956
145672,153892,262103
145673,265820,262106
145674,72138,262108
145675,2462,262111
145676,265829,228571
145677,278174,262112
145678,278163,395773
145679,221468,397329
145680,227490,397329
145681,253661,242485
145682,228726,376488
145683,252848,299627
145684,68197,228585
145685,228726,228569
145686,15585,278448
145687,15534,361839
145688,15072,376258
145689,30922,396546
145690,14124,396574
145691,30976,396572
145692,253772,396548
145693,164468,300690
145694,251189,396341
145695,305556,361745
145696,111857,228449
145697,144076,228546
145698,277716,345398
145699,278140,345399
145700,6563,361335
145701,253363,312962
145702,70169,228497
145703,70167,345464
145704,70166,228531
145705,70195,345411
145706,70192,287078
145707,70196,228496
145708,70194,228435
145709,70168,228500
145710,236393,228436
145711,6293,345701
145712,6237,228589
145713,6373,286532
145714,6643,364778
145715,6904,345762
145716,3055,228523
145717,164624,381735
145718,265814,228512
145719,265836,394608
145720,269458,228578
145721,288717,228530
145722,282950,262100
145723,299622,398913
145724,262112,149685
145725,262099,345442
145726,31860,345447
145727,55270,345436
145728,53043,345446
145729,236843,228448
145730,68197,228474
145731,185266,228549
145732,255973,358539
145733,255945,305532
145734,255947,395961
145735,255946,396585
145736,271512,228581
145737,255977,300555
145738,255979,300562
145739,250039,300551
145740,255960,300552
145741,255995,300549
145742,255938,300553
145743,294652,392503
145744,255935,300556
145745,284625,395696
145746,284622,345760
145747,262082,345759
145748,262075,345707
145749,255689,345444
145750,49097,345708
145751,219946,396553
145752,236422,395964
145753,189847,392502
145754,105808,400621
145755,310022,395983
145756,312951,345424
145757,240271,361867
145758,240271,357228
145759,241423,376024
145760,344694,361883
145761,6587,345696
145762,6679,345454
145763,31333,345416
145764,31217,345466
145765,4972,396048
145766,35296,345706
145767,32565,345752
145768,35375,345767
145769,250038,366797
145770,297860,380299
145771,7491,345728
145772,7293,345440
145773,8108,345710
145774,285706,345471
145775,217892,347092
145776,265828,396054
145777,255992,345758
145778,333894,345414
145779,333939,228521
145780,333895,396053
145781,256166,345469
145782,333945,396052
145783,284627,345403
145784,333940,345692
145785,284628,345774
145786,296554,345704
145787,294683,345697
145788,256182,228514
145789,329664,345463
145790,284631,396055
145791,284632,228421
145792,55629,228527
145793,56009,228423
145794,54221,345473
145795,256013,382216
145796,262074,255899
145797,255923,309963
145798,301518,228584
145799,256019,228468
145800,255969,372490
145801,255965,228463
145802,255937,228461
145803,256005,228488
145804,256000,391570
145805,290943,228483
145806,255998,361737
145807,255309,228461
145808,284639,392768
145809,329548,292510
145810,255942,345722
145811,284599,345419
145812,236458,412394
145813,7743,412014
145814,8097,412906
145815,255997,412904
145816,303308,409815
145817,72137,412214
145818,302443,409814
145819,256175,409816
145820,333883,413538
145821,228580,413539
145822,228576,392498
145823,228586,228455
145824,347599,286949
145825,228563,408086
145826,270260,391577
145827,290049,228492
145828,312942,391615
145829,54600,391621
145830,55447,228475
145831,54633,391568
145832,131570,392498
145833,131571,395996
145834,303455,391623
145835,159930,255769
145836,228516,255779
145837,228531,255767
145838,228486,255857
145839,234231,255869
145840,228451,403802
145841,251189,412706
145842,255689,391571
145843,251435,412775
145844,228454,255853
145845,270212,255854
145846,228564,255772
145847,255311,255819
145848,160009,409823
145849,365930,408109
145850,365929,391535
145851,228562,414964
145852,228539,391647
145853,228552,255841
145854,300699,255846
145855,350895,255762
145856,228450,255870
145857,7265,260048
145858,9110,255806
145859,8575,255771
145860,3055,255765
145861,2903,345713
145862,11484,370758
145863,7491,255809
145864,3055,392497
145865,12288,286930
145866,12058,391564
145867,12031,420177
145868,10405,418252
145869,228431,157644
145870,278480,157631
145871,346663,157643
145872,311528,157632
145873,301859,157629
145874,323777,157633
145875,255933,157634
145876,255962,157642
145877,255950,157641
145878,255926,201010
145879,278467,157639
145880,228506,157630
145881,228554,402845
145882,232261,157628
145883,228517,255776
145884,228519,255844
145885,228509,255759
145886,228535,255820
145887,228538,380389
145888,228491,255883
145889,228529,406911
145890,228533,391640
145891,228550,395750
145892,228592,402789
145893,228483,419350
145894,228556,420768
145895,228568,416462
145896,228428,278449
145897,228559,345428
145898,228471,242470
145899,228434,228443
145900,228523,270062
145901,228437,228548
145902,372305,345683
145903,292505,395984
145904,292509,286499
145905,395773,345686
145906,228585,345766
145907,228511,345400
145908,228589,345723
145909,228524,345749
145910,228512,345711
145911,228561,345691
145912,396548,345698
145913,396574,228439
145914,361335,345754
145915,228577,262055
145916,228496,395774
145917,228493,153908
145918,228474,395956
145919,228514,149719
145920,160646,391549
145921,277726,255757
145922,277716,255785
145923,277718,228491
145924,277721,255828
145925,277718,255788
145926,228523,419321
145927,277723,255838
145928,364248,255808
145929,277729,397925
145930,364248,409825
145931,228581,398916
145932,228486,408372
145933,380298,228528
145934,375411,396559
145935,396585,392488
145936,228436,421583
145937,228574,395739
145938,300057,412775
145939,228480,419390
145940,228456,347182
145941,228447,391653
145942,228441,418313
145943,228571,415591
145944,228551,293954
145945,228421,389778
145946,228472,255749
145947,228482,255773
145948,344279,255839
145949,228584,255812
145950,309868,256018
145951,309835,255798
145952,228468,255821
145953,228497,255748
145954,228453,255781
145955,228455,394794
145956,228429,394775
145957,228420,394802
145958,228484,394785
145959,391570,394784
145960,412736,394786
145961,228502,394779
145962,348919,363728
145963,228435,347226
145964,228444,262099
145965,265831,345478
145966,270062,14172
145967,228445,14174
145968,228566,14173
145969,278448,11258
145970,412014,302702
145971,392447,255887
145972,403802,255885
145973,412775,395740
145974,412906,228591
145975,412394,228524
145976,408109,292515
145977,391535,408500
145978,228475,292505
145979,391615,345690
145980,418252,396505
145981,391621,345696
145982,392498,63307
145983,277177,72406
145984,292505,391556
145985,395996,345682
145986,415591,429745
145987,228458,429744
145988,357228,399010
145989,391653,429741
145990,419350,244754
145991,420768,211800
145992,416462,246505
145993,228549,105735
145994,358539,231500
145995,228457,233781
145996,228560,58387
145997,228507,237237
145998,228465,237237
145999,309871,149663
146000,15592,231450
146001,228476,105808
146002,228527,58265
146003,395984,176995
146004,262055,155529
146005,262106,151450
146006,164597,113531
146007,344286,252169
146008,395956,253222
146009,418313,227490
146010,228491,77267
146011,396559,35199
146012,228505,77598
146013,255899,37480
146014,409825,76074
146015,14172,84129
146016,14174,87084
146017,14173,85819
146018,11258,81276
146019,228532,91135
146020,292488,89543
146021,228541,64296
146022,276759,58276
146023,276858,3524
146024,276741,161382
146025,276817,161383
146026,276856,161384
146027,276757,161377
146028,276763,6223
146029,397731,156953
146030,48931,171248
146031,54768,105735
146032,63307,101602
146033,276870,221468
146034,276820,255000
146035,276765,144349
146036,276753,227490
146037,292493,256599
146038,292484,88257
146039,425338,189847
146040,276784,149216
146041,256108,149663
146042,276751,236843
146043,276840,236503
146044,276736,236791
146045,398182,253363
146046,276776,253449
146047,276809,253661
146048,276786,251189
146049,276762,277010
146050,398183,265820
146051,276796,59260
146052,276752,159235
146053,430037,220372
146054,276758,226989
146055,276755,101685
146056,276761,115889
146057,292497,118246
146058,429654,71583
146059,276785,73116
146060,430431,51287
146061,276748,126369
146062,276739,84035
146063,396504,131936
146064,292495,117905
146065,276732,208878
146066,276771,175900
146067,399010,54901
146068,429655,278163
146069,439665,276941
146070,246505,177611
146071,231500,278178
146072,233781,278165
146073,236843,37506
146074,58387,159791
146075,237237,56805
146076,149663,253772
146077,231450,14124
146078,58265,15534
146079,176995,14029
146080,105808,15585
146081,31505,15072
146082,151450,30922
146083,159791,31238
146084,237237,31381
146085,253222,31371
146086,88257,30976
146087,253363,31531
146088,253661,31739
146089,77267,31965
146090,72406,32033
146091,65035,233792
146092,64296,229113
146093,58276,179580
146094,3524,88257
146095,156953,278325
146096,171248,228726
146097,161377,253661
146098,161383,252848
146099,208878,68197
146100,175900,228726
146101,105735,54188
146102,153664,139730
146103,153665,115237
146104,153660,146157
146105,153662,144117
146106,153661,300137
146107,55893,323197
146108,189847,279412
146109,149216,265829
146110,56805,3217
146111,158912,3316
146112,149663,4426
146113,281263,5912
146114,159235,5781
146115,226989,6261
146116,220372,6293
146117,253772,6205
146118,284747,6364
146119,269309,6365
146120,284733,6373
146121,284734,5898
146122,265852,6286
146123,265806,6313
146124,265817,6460
146125,309959,6237
146126,88257,6483
146127,229113,6526
146128,179580,5607
146129,59260,6519
146130,251363,6563
146131,5725,6564
146132,3544,6580
146133,3330,6341
146134,5910,6587
146135,5356,6270
146136,3221,6322
146137,3217,6624
146138,4426,6559
146139,5912,6655
146140,5898,6658
146141,3316,6592
146142,115237,6688
146143,164628,6323
146144,153892,6715
146145,265820,6643
146146,72138,6740
146147,2462,265849
146148,265829,251363
146149,278174,271253
146150,278163,185041
146151,221468,254596
146152,227490,265836
146153,253661,295386
146154,228726,295391
146155,252848,262103
146156,68197,262099
146157,228726,262101
146158,15585,262106
146159,15534,262111
146160,15072,262104
146161,30922,236746
146162,14124,255614
146163,30976,290311
146164,253772,308468
146165,164468,153892
146166,251189,206701
146167,305556,288717
146168,111857,278174
146169,144076,278140
146170,277716,293524
146171,278140,263578
146172,6563,292203
146173,253363,265806
146174,70169,265839
146175,70167,58749
146176,70166,55893
146177,70195,55835
146178,70192,62946
146179,70196,54768
146180,70194,68628
146181,70168,165992
146182,236393,278172
146183,6293,265851
146184,6237,269309
146185,6373,265817
146186,6643,54648
146187,6904,5774
146188,3055,55824
146189,164624,56009
146190,265814,55270
146191,265836,219946
146192,269458,236422
146193,288717,254159
146194,282950,254573
146195,299622,188503
146196,262112,226928
146197,262099,236843
146198,31860,68197
146199,55270,185266
146200,53043,254199
146201,236843,32182
146202,68197,32291
146203,185266,32414
146204,255973,32416
146205,255945,32459
146206,255947,32416
146207,255946,32462
146208,271512,32235
146209,255977,32729
146210,255979,32805
146211,250039,33185
146212,255960,31884
146213,255995,32968
146214,255938,33295
146215,294652,31860
146216,255935,33652
146217,284625,33691
146218,284622,33732
146219,262082,33873
146220,262075,33873
146221,255689,33833
146222,49097,24299
146223,219946,277731
146224,236422,287407
146225,189847,250039
146226,105808,253772
146227,310022,258012
146228,312951,221472
146229,240271,70189
146230,240271,37480
146231,241423,255689
146232,344694,49097
146233,6587,72138
146234,6679,313068
146235,31333,291233
146236,31217,256166
146237,4972,111857
146238,35296,144076
146239,32565,31505
146240,35375,278330
146241,250038,296784
146242,297860,312380
146243,7491,290943
146244,7293,5906
146245,8108,6488
146246,285706,6450
146247,217892,6766
146248,265828,6775
146249,255992,6779
146250,333894,6679
146251,333939,6210
146252,333895,6603
146253,256166,6895
146254,333945,6904
146255,284627,7014
146256,333940,7143
146257,284628,7124
146258,296554,7264
146259,294683,7291
146260,256182,6479
146261,329664,3055
146262,284631,7293
146263,284632,7265
146264,55629,7466
146265,56009,7491
146266,54221,7500
146267,256013,7525
146268,262074,7586
146269,255923,7598
146270,301518,7603
146271,256019,7556
146272,255969,7661
146273,255965,7711
146274,255937,7743
146275,256005,7842
146276,256000,7871
146277,290943,7930
146278,255998,7949
146279,255309,7999
146280,284639,8041
146281,329548,8099
146282,255942,253363
146283,284599,240271
146284,236458,189847
146285,7743,240271
146286,8097,297860
146287,255997,269458
146288,303308,780
146289,72137,290313
146290,302443,250038
146291,256175,217892
146292,333883,265831
146293,228580,282582
146294,228576,272061
146295,228586,318373
146296,347599,312106
146297,228563,337083
146298,270260,318012
146299,290049,282593
146300,312942,301518
146301,54600,282587
146302,55447,255974
146303,54633,293167
146304,131570,288775
146305,131571,256005
146306,303455,290944
146307,159930,283616
146308,228516,161874
146309,228531,281263
146310,228486,255998
146311,234231,26227
146312,228451,33974
146313,251189,33720
146314,255689,34079
146315,251435,34093
146316,228454,31238
146317,270212,23252
146318,228564,23738
146319,255311,18312
146320,160009,34345
146321,365930,33724
146322,365929,34547
146323,228562,34484
146324,228539,31217
146325,228552,31333
146326,300699,4972
146327,350895,31395
146328,228450,35295
146329,7265,35296
146330,9110,35323
146331,8575,333971
146332,3055,333945
146333,2903,271508
146334,11484,333883
146335,7491,270109
146336,3055,270111
146337,12288,333977
146338,12058,274005
146339,12031,274009
146340,10405,228491
146341,228431,347224
146342,278480,274021
146343,346663,273993
146344,311528,323854
146345,301859,314621
146346,323777,312375
146347,255933,291287
146348,255962,312373
146349,255950,277716
146350,255926,792
146351,278467,226620
146352,228506,105808
146353,228554,260762
146354,232261,265838
146355,228517,265845
146356,228519,164610
146357,228509,72137
146358,228535,164628
146359,228538,177616
146360,228491,164624
146361,228529,164611
146362,228533,277591
146363,228550,275845
146364,228592,265837
146365,228483,303454
146366,228556,255561
146367,228568,333951
146368,228428,354040
146369,228559,311523
146370,228471,283250
146371,228434,308079
146372,228523,308087
146373,228437,283257
146374,372305,283255
146375,292505,283259
146376,292509,283256
146377,395773,283260
146378,228585,283262
146379,228511,283253
146380,228589,277979
146381,228524,8066
146382,228512,8138
146383,228561,8022
146384,396548,8142
146385,396574,8181
146386,361335,7547
146387,228577,8157
146388,228496,8108
146389,228493,8228
146390,228474,8143
146391,228514,8280
146392,160646,8252
146393,277726,8289
146394,277716,8360
146395,277718,8593
146396,277721,8710
146397,277718,8286
146398,228523,8258
146399,277723,8776
146400,364248,8832
146401,277729,7976
146402,364248,8854
146403,228581,4575
146404,228486,8917
146405,380298,8882
146406,375411,6031
146407,396585,6897
146408,228436,7261
146409,228574,9091
146410,300057,8191
146411,228480,8772
146412,228456,8220
146413,228447,9110
146414,228441,7286
146415,228571,9170
146416,228551,255979
146417,228421,333984
146418,228472,334213
146419,228482,285746
146420,344279,273699
146421,228584,34144
146422,309868,36441
146423,309835,35689
146424,228468,31340
146425,228497,48931
146426,228453,51189
146427,228455,350895
146428,228429,311528
146429,228420,303455
146430,228484,303451
146431,391570,329665
146432,412736,255942
146433,228502,256182
146434,348919,255933
146435,228435,255946
146436,228444,256162
146437,265831,255992
146438,270062,228505
146439,228445,253582
146440,228566,273705
146441,278448,228576
146442,412014,55629
146443,392447,54457
146444,403802,54221
146445,412775,54600
146446,412906,55447
146447,412394,313497
146448,408109,341335
146449,391535,228512
146450,228475,302658
146451,391615,228502
146452,418252,344766
146453,391621,255972
146454,392498,255309
146455,277177,341786
146456,292505,350615
146457,395996,255311
146458,415591,160009
146459,228458,277965
146460,357228,256175
146461,391653,293147
146462,419350,255997
146463,420768,323777
146464,416462,256013
146465,228549,333939
146466,358539,333894
146467,228457,302443
146468,228560,333895
146469,228507,333940
146470,228465,305621
146471,309871,345772
146472,15592,303308
146473,228476,228506
146474,228527,228509
146475,395984,228519
146476,262055,228516
146477,262106,228568
146478,164597,228529
146479,344286,232261
146480,395956,228585
146481,418313,228554
146482,228491,228569
146483,396559,251189
146484,228505,237029
146485,255899,255689
146486,409825,210756
146487,14172,210757
146488,14174,251435
146489,14173,345737
146490,11258,265853
146491,228532,228463
146492,292488,9251
146493,228541,9356
146494,276759,9360
146495,276858,9311
146496,276741,9418
146497,276817,8097
146498,276856,6748
146499,276757,9479
146500,276763,8002
146501,397731,9518
146502,48931,9535
146503,54768,9580
146504,63307,9371
146505,276870,9701
146506,276820,8659
146507,276765,9866
146508,276753,7826
146509,292493,9667
146510,292484,10057
146511,425338,10015
146512,276784,10203
146513,256108,6119
146514,276751,276535
146515,276840,300585
146516,276736,307939
146517,398182,217946
146518,276776,236458
146519,276809,313464
146520,276786,159930
146521,276762,273683
146522,398183,273694
146523,276796,228592
146524,276752,273682
146525,430037,273690
146526,276758,228574
146527,276755,273676
146528,276761,286426
146529,292497,348408
146530,429654,250535
146531,276785,347599
146532,430431,256477
146533,276748,247665
146534,276739,270239
146535,396504,268564
146536,292495,255932
146537,276732,255962
146538,276771,255923
146539,399010,255937
146540,429655,255950
146541,439665,255977
146542,246505,320597
146543,231500,70190
146544,233781,70188
146545,236843,236391
146546,58387,70187
146547,237237,329670
146548,149663,256181
146549,231450,255945
146550,58265,255973
146551,176995,255965
146552,105808,294683
146553,31505,294652
146554,151450,255938
146555,159791,256019
146556,237237,256000
146557,253222,329664
146558,88257,271512
146559,253363,255926
146560,253661,160646
146561,77267,228460
146562,72406,300691
146563,65035,228490
146564,64296,272559
146565,58276,358045
146566,3524,350924
146567,156953,350915
146568,171248,350921
146569,161377,303442
146570,161383,350918
146571,208878,345460
146572,175900,285706
146573,105735,345441
146574,153664,345736
146575,153665,345451
146576,153660,345397
146577,153662,345479
146578,153661,345468
146579,55893,285058
146580,189847,228563
146581,149216,345461
146582,56805,345458
146583,158912,345732
146584,149663,345475
146585,281263,345432
146586,159235,345467
146587,226989,345420
146588,220372,345733
146589,253772,228577
146590,284747,228517
146591,269309,49056
146592,284733,228486
146593,284734,228535
146594,265852,54633
146595,265806,228484
146596,265817,272562
146597,309959,272560
146598,88257,363787
146599,229113,272557
146600,179580,345407
146601,59260,272563
146602,251363,286425
146603,5725,228549
146604,3544,228589
146605,3330,228431
146606,5910,234231
146607,5356,228434
146608,3221,228480
146609,3217,228471
146610,4426,373041
146611,5912,228452
146612,5898,345738
146613,3316,345717
146614,115237,361861
146615,164628,345455
146616,153892,345465
146617,265820,242485
146618,72138,300699
146619,2462,345433
146620,265829,344749
146621,278174,228562
146622,278163,228539
146623,221468,345703
146624,227490,345408
146625,253661,228583
146626,228726,228552
146627,252848,228590
146628,68197,228520
146629,228726,228572
146630,15585,358537
146631,15534,304977
146632,15072,255991
146633,30922,324083
146634,14124,307924
146635,30976,307931
146636,253772,307934
146637,164468,228566
146638,251189,228579
146639,305556,377844
146640,111857,149794
146641,144076,228523
146642,277716,290949
146643,278140,277972
146644,6563,256006
146645,253363,368409
146646,70169,277736
146647,70167,376397
146648,70166,345449
146649,70195,357246
146650,70192,357244
146651,70196,286650
146652,70194,228564
146653,70168,345731
146654,236393,345714
146655,6293,57449
146656,6237,345681
146657,6373,345680
146658,6643,345430
146659,6904,345716
146660,3055,345719
146661,164624,345746
146662,265814,345694
146663,265836,345744
146664,269458,345764
146665,288717,345422
146666,282950,345405
146667,299622,345699
146668,262112,345404
146669,262099,345734
146670,31860,11037
146671,55270,11489
146672,53043,7844
146673,236843,12721
146674,68197,7316
146675,185266,13121
146676,255973,278446
146677,255945,372305
146678,255947,5898
146679,255946,2903
146680,271512,5725
146681,255977,3544
146682,255979,5356
146683,250039,3055
146684,255960,3330
146685,255995,3221
146686,255938,322973
146687,294652,361863
146688,255935,37758
146689,284625,312016
146690,284622,360697
146691,262082,273687
146692,262075,381457
146693,255689,284645
146694,49097,346665
146695,219946,255899
146696,236422,345457
146697,189847,228499
146698,105808,228494
146699,310022,345443
146700,312951,345477
146701,240271,228571
146702,240271,345434
146703,241423,345426
146704,344694,345435
146705,6587,345447
146706,6679,345442
146707,31333,345436
146708,31217,299636
146709,4972,373196
146710,35296,345418
146711,32565,345452
146712,35375,345423
146713,250038,345421
146714,297860,345718
146715,7491,228486
146716,7293,345398
146717,8108,265830
146718,285706,361335
146719,217892,160047
146720,265828,256011
146721,255992,256008
146722,333894,255960
146723,333939,255941
146724,333895,256001
146725,256166,256010
146726,333945,278275
146727,284627,332929
146728,333940,256007
146729,284628,255947
146730,296554,255982
146731,294683,270412
146732,256182,260056
146733,329664,255969
146734,284631,161813
146735,284632,290289
146736,55629,228538
146737,56009,228507
146738,54221,290102
146739,256013,305532
146740,262074,255935
146741,255923,282584
146742,301518,370064
146743,256019,228586
146744,255969,228533
146745,255965,228550
146746,255937,228483
146747,256005,228525
146748,256000,228453
146749,290943,345462
146750,255998,228556
146751,255309,228561
146752,284639,345702
146753,329548,345770
146754,255942,228428
146755,284599,274094
146756,236458,345713
146757,7743,49743
146758,8097,49741
146759,255997,49739
146760,303308,91435
146761,72137,367486
146762,302443,49733
146763,256175,367442
146764,333883,49728
146765,228580,49727
146766,228576,236702
146767,228586,278269
146768,347599,286643
146769,228563,345459
146770,270260,345473
146771,290049,228437
146772,312942,345435
146773,54600,312956
146774,55447,227384
146775,54633,228523
146776,131570,228454
146777,131571,228429
146778,303455,299555
146779,159930,345406
146780,228516,228450
146781,228531,228436
146782,228486,242470
146783,234231,286496
146784,228451,228432
146785,251189,395773
146786,255689,395961
146787,251435,376488
146788,228454,228475
146789,270212,228475
146790,228564,364180
146791,255311,345450
146792,160009,361883
146793,365930,275145
146794,365929,271511
146795,228562,228543
146796,228539,278448
146797,228552,361839
146798,300699,396574
146799,350895,396548
146800,228450,396559
146801,7265,300725
146802,9110,300695
146803,8575,300706
146804,3055,300699
146805,2903,300685
146806,11484,300697
146807,7491,300693
146808,3055,300691
146809,12288,300689
146810,12058,300701
146811,12031,228449
146812,10405,228546
146813,228431,228439
146814,278480,345399
146815,346663,228444
146816,311528,228497
146817,301859,228524
146818,323777,365949
146819,255933,228531
146820,255962,345464
146821,255950,345411
146822,255926,287078
146823,278467,228445
146824,228506,228496
146825,228554,228493
146826,232261,228474
146827,228517,228435
146828,228519,228500
146829,228509,63716
146830,228535,228580
146831,228538,228451
146832,228491,228573
146833,228529,345762
146834,228533,372577
146835,228550,300669
146836,228592,389899
146837,228483,300556
146838,228556,300554
146839,228568,228591
146840,228428,395696
146841,228559,395740
146842,228471,289861
146843,228434,228578
146844,228523,228530
146845,228437,228581
146846,372305,380298
146847,292505,153908
146848,292509,392115
146849,395773,153911
146850,228585,37758
146851,228511,398913
146852,228589,395777
146853,228524,345715
146854,228512,345706
146855,228561,345696
146856,396548,396048
146857,396574,345454
146858,361335,345416
146859,228577,345466
146860,228496,398915
146861,228493,345728
146862,228474,345754
146863,228514,345701
146864,160646,345767
146865,277726,345752
146866,277716,345688
146867,277718,366797
146868,277721,228558
146869,277718,299627
146870,228523,345446
146871,277723,358539
146872,364248,228559
146873,277729,255403
146874,364248,374339
146875,228581,228447
146876,228486,345722
146877,380298,345730
146878,375411,300553
146879,396585,300562
146880,228436,396546
146881,228574,345707
146882,300057,228514
146883,228480,345760
146884,228456,345759
146885,228447,396553
146886,228441,345444
146887,228571,345708
146888,228551,228472
146889,228421,345697
146890,228472,228458
146891,228482,345474
146892,344279,228441
146893,228584,396055
146894,309868,345463
146895,309835,228421
146896,228468,400621
146897,228497,395983
146898,228453,395957
146899,228455,345424
146900,228429,228456
146901,228420,396338
146902,228484,357228
146903,391570,406428
146904,412736,407590
146905,228502,395768
146906,348919,345440
146907,228435,345720
146908,228444,345478
146909,265831,345414
146910,270062,380299
146911,228445,300683
146912,228566,345710
146913,278448,345471
146914,412014,347092
146915,392447,396054
146916,403802,345758
146917,412775,395782
146918,412906,345456
146919,412394,345692
146920,408109,395955
146921,391535,228521
146922,228475,396053
146923,391615,345742
146924,418252,345469
146925,391621,396047
146926,392498,396052
146927,277177,345403
146928,292505,345774
146929,395996,345749
146930,415591,345757
146931,228458,345689
146932,357228,345686
146933,391653,345704
146934,419350,345766
146935,420768,228551
146936,416462,228527
146937,228549,228482
146938,358539,228540
146939,228457,228476
146940,228560,382216
146941,228507,395984
146942,228465,345684
146943,309871,286499
146944,15592,228584
146945,228476,262055
146946,228527,228425
146947,395984,228463
146948,262055,228461
146949,262106,228468
146950,164597,228488
146951,344286,345419
146952,395956,391570
146953,418313,412394
146954,228491,403802
146955,396559,412706
146956,228505,391571
146957,255899,412775
146958,409825,255853
146959,14172,255854
146960,14174,255772
146961,14173,255819
146962,11258,255887
146963,228532,228483
146964,292488,391535
146965,228541,412906
146966,276759,413538
146967,276858,413539
146968,276741,409815
146969,276817,412904
146970,276856,412214
146971,276757,409816
146972,276763,412391
146973,397731,409831
146974,48931,409814
146975,54768,409826
146976,63307,408109
146977,276870,228430
146978,276820,255841
146979,276765,255757
146980,276753,255785
146981,292493,395965
146982,292484,228455
146983,425338,228420
146984,276784,286949
146985,256108,391577
146986,276751,406316
146987,276840,392776
146988,276736,392498
146989,398182,255812
146990,276776,256018
146991,276809,278263
146992,276786,255809
146993,276762,392497
146994,398183,228501
146995,276796,422472
146996,276752,391649
146997,430037,410266
146998,276758,396333
146999,276755,364178
147000,276761,228492
147001,292497,228471
147002,429654,391615
147003,276785,395979
147004,430431,391610
147005,276748,391621
147006,276739,417869
147007,396504,396190
147008,292495,255776
147009,276732,255844
147010,276771,255759
147011,399010,255820
147012,429655,380389
147013,439665,255883
147014,105735,286511
147015,231500,228555
147016,233781,391602
147017,236843,395974
147018,58387,228481
147019,237237,391653
147020,231450,396572
147021,149663,418313
147022,58265,415591
147023,176995,293954
147024,105808,389778
147025,151450,255749
147026,159791,255773
147027,88257,394779
147028,77267,394792
147029,72406,255839
147030,65035,391640
147031,6223,395774
147032,156953,395750
147033,171248,228448
147034,246505,396343
147035,105735,228462
147036,55270,395677
147037,153664,415978
147038,153665,396391
147039,153660,407202
147040,153662,391660
147041,153661,395986
147042,88257,392766
147043,253661,394785
147044,228726,394784
147045,55893,394802
147046,251189,370826
147047,58276,391623
147048,3524,255769
147049,189847,255779
147050,149216,255767
147051,56805,255857
147052,149663,255869
147053,159235,255846
147054,226989,392043
147055,220372,255762
147056,68197,255870
147057,229113,260048
147058,179580,255806
147059,282592,255771
147060,282585,255765
147061,265828,270062
147062,265836,278451
147063,265806,345428
147064,253363,228457
147065,253661,228443
147066,265820,228548
147067,277010,228465
147068,252848,345683
147069,228726,278460
147070,68197,345690
147071,15072,242478
147072,30922,345400
147073,14124,345723
147074,115237,345691
147075,111857,345698
147076,144076,395956
147077,253772,345756
147078,258012,228491
147079,253772,255828
147080,282594,255788
147081,265817,255838
147082,265829,255808
147083,265822,397925
147084,265814,409825
147085,72138,228528
147086,265838,392488
147087,265831,228505
147088,269309,395739
147089,265809,383187
147090,265849,262112
147091,311538,345450
147092,105808,255796
147093,70169,255813
147094,70167,255837
147095,70166,255807
147096,70195,255798
147097,70192,255821
147098,70196,255748
